"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"EC:5.4.99.60",92.4479897443513,-3.74984042242399,0.640873758546232,-5.85113740798218,4.88222658146122e-09,1.92213644939418e-08,"Cobalt-precorrin-8 methylmutase"
"EC:5.4.99.61",92.4479897443513,-3.74984042242399,0.640873758546232,-5.85113740798218,4.88222658146122e-09,1.92213644939418e-08,"Precorrin-8X methylmutase"
"EC:5.4.99.62",279.537734908399,2.81366360800306,0.356216635076385,7.89874287426168,2.81730376517985e-15,1.65723750892932e-14,"D-ribose pyranase"
"EC:5.4.99.9",694.739852393309,1.18939206011844,0.0873808129100509,13.6115929860116,3.417135004357e-42,5.23030868013826e-41,"UDP-galactopyranose mutase"
"EC:5.5.1.4",99.2157009644346,-2.92581529969052,0.415700743821551,-7.03827294797071,1.94637137949563e-12,9.69952514698819e-12,"Inositol-3-phosphate synthase"
"EC:5.99.1.2",1290.67004185457,-1.69283832362346,0.0796594205973393,-21.2509494913399,3.23066183940596e-100,2.30761559957569e-98,"DNA topoisomerase"
"EC:5.99.1.3",1226.21083782706,-0.535620908009476,0.101209653116395,-5.29219191566138,1.20858962482725e-07,4.15799182853412e-07,"DNA topoisomerase (ATP-hydrolyzing)"
"EC:6.1.1.13",502.777548749709,5.15079862013007,0.323497955240176,15.9221983839308,4.44481230878982e-57,1.02572591741303e-55,"D-alanine--poly(phosphoribitol) ligase"
"EC:6.1.1.14",745.397844577274,0.962956723641477,0.0648214498683324,14.8555258421012,6.4063281559797e-50,1.11738281790344e-48,"Glycine--tRNA ligase"
"EC:6.1.1.17",237.819293746596,-3.21962376032251,0.358531039641917,-8.98004190526462,2.70663653989031e-19,1.90608207034529e-18,"Glutamate--tRNA ligase"
"EC:6.1.1.18",228.455562675428,-3.25574289058091,0.3514033087613,-9.26497505688671,1.95122929050959e-20,1.41393426848521e-19,"Glutamine--tRNA ligase"
"EC:6.1.1.23",77.3641733670977,-4.49666836326554,0.572186262643877,-7.85874925149019,3.87988037328253e-15,2.26452161864739e-14,"Aspartate--tRNA(Asn) ligase"
"EC:6.1.1.24",260.212316075334,3.85400721976693,0.349970173422438,11.0123876617191,3.33058187406278e-28,3.33058187406278e-27,"Glutamate--tRNA(Gln) ligase"
"EC:6.1.1.7",603.831403134165,-0.477145179488881,0.111626636066163,-4.27447423217224,1.91588860156115e-05,5.28278107048111e-05,"Alanine--tRNA ligase"
"EC:6.2.1.1",371.708153420685,1.21550311712051,0.248487232947887,4.89161194601668,1.00013482596283e-06,3.14507806906551e-06,"Acetate--CoA ligase"
"EC:6.2.1.26",345.845030754746,1.3498949884264,0.2741822893323,4.92334859306094,8.50757052855184e-07,2.69226915460501e-06,"o-succinylbenzoate--CoA ligase"
"EC:6.2.1.3",739.951994777105,-0.623474168955833,0.202935901524428,-3.07227141315251,0.00212436469867725,0.00478460517720101,"Long-chain-fatty-acid--CoA ligase"
"EC:6.2.1.30",380.175389142387,-3.23917345897378,0.373957540293093,-8.6618749723165,4.6406718302629e-18,3.06652323585654e-17,"Phenylacetate--CoA ligase"
"EC:6.2.1.5",203.810940387957,-2.35438670571075,0.486205654771996,-4.84236800333972,1.28300863487633e-06,3.95990319406275e-06,"Succinate--CoA ligase (ADP-forming)"
"EC:6.3.1.1",228.185942793396,-3.68001432425052,0.199982902037864,-18.4016447743806,1.27437224903933e-75,5.97361991737188e-74,"Aspartate--ammonia ligase"
"EC:6.3.1.10",95.5399429355834,-3.80103765199316,0.63507060358217,-5.9852205889441,2.1609678963646e-09,8.80829305583398e-09,"Adenosylcobinamide-phosphate synthase"
"EC:6.3.1.12",251.749419367818,4.91292932954805,0.31281131936023,15.7057274640703,1.38183456189326e-55,3.04816447476454e-54,"D-aspartate ligase"
"EC:6.3.1.2",842.672138487259,-0.946794432669364,0.10663895133278,-8.87850471930065,6.77651230754012e-19,4.70591132468064e-18,"Glutamate--ammonia ligase"
"EC:6.3.1.5",262.904233926002,4.66820508833816,0.326314359912165,14.3058524595568,2.0115770049873e-46,3.2099633058308e-45,"NAD(+) synthase"
"EC:6.3.2.1",119.018514717622,-2.41795270357176,0.501162254668749,-4.82469036932948,1.40220930723713e-06,4.28373515449224e-06,"Pantoate--beta-alanine ligase (AMP-forming)"
"EC:6.3.2.12",580.118733313267,-0.380473344022067,0.10637554263516,-3.57669944234258,0.000347959858680429,0.000848682582147389,"Dihydrofolate synthase"
"EC:6.3.2.13",745.028067845782,0.921222051258993,0.0754749984788722,12.2056584276298,2.89953394872434e-34,3.39789134616134e-33,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
"EC:6.3.2.17",580.118733313267,-0.380473344022067,0.10637554263516,-3.57669944234258,0.000347959858680429,0.000848682582147389,"Tetrahydrofolate synthase"
"EC:6.3.2.35",33.8700113610822,-4.07973458607876,0.716588525800179,-5.69327366988346,1.24626385753981e-08,4.72069643007504e-08,"D-alanine--D-serine ligase"
"EC:6.3.2.7",245.439612531869,9.72994928332539,0.607940951829894,16.0047604196401,1.18367991722616e-57,2.81828551720515e-56,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase"
"EC:6.3.3.3",115.281137616649,-2.54378366134835,0.466260401981933,-5.45571455464691,4.87762952965185e-08,1.75454299627764e-07,"Dethiobiotin synthase"
"EC:6.3.4.15",739.902411471563,0.952472846930166,0.0717882832999627,13.2678036463182,3.55858519213093e-40,5.03573376244942e-39,"Biotin--[acetyl-CoA-carboxylase] ligase"
"EC:6.3.4.18",263.852734467524,4.22041096206183,0.342683470338392,12.3157704627371,7.45002693566777e-35,8.79924441220603e-34,"5-(carboxyamino)imidazole ribonucleotide synthase"
"EC:6.3.4.20",119.761742097675,-2.41225544259976,0.500140557473412,-4.82315502423136,1.41305059163458e-06,4.30808107205665e-06,"7-cyano-7-deazaguanine synthase"
"EC:6.3.5.1",228.648709029287,-3.6137560026252,0.198139581431454,-18.2384356347062,2.55671474214038e-74,1.06529780922516e-72,"NAD(+) synthase (glutamine-hydrolyzing)"
"EC:6.3.5.10",96.9267686095978,-3.55883604022135,0.70063432109484,-5.07944862686739,3.78531865332973e-07,1.25341677262574e-06,"Adenosylcobyric acid synthase (glutamine-hydrolyzing)"
"EC:6.3.5.11",92.5377761905064,-3.75134669196099,0.640613324953881,-5.85586740992479,4.74526699679699e-09,1.88304245904642e-08,"Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing)"
"EC:6.3.5.2",632.006989662158,-0.498838268373908,0.0809666108143033,-6.16103679475966,7.22701950062386e-10,3.01964603090134e-09,"GMP synthase (glutamine-hydrolyzing)"
"EC:6.3.5.3",996.984602429101,1.47185450262117,0.0688122381466063,21.3894292972327,1.6759655191538e-101,1.25697413936535e-99,"Phosphoribosylformylglycinamidine synthase"
"EC:6.3.5.4",833.259082419407,0.544594654361875,0.0961634169341675,5.66322071037367,1.48557878216275e-08,5.5570278634517e-08,"Asparagine synthase (glutamine-hydrolyzing)"
"EC:6.3.5.5",1210.29115358309,-0.459344727677736,0.0551550760725728,-8.32824030689999,8.20528288264704e-17,5.1283018016544e-16,"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)"
"EC:6.3.5.6",1142.08497318168,0.856394891264003,0.191436090886934,4.47352893227332,7.69391421726813e-06,2.18577108445117e-05,"Asparaginyl-tRNA synthase (glutamine-hydrolyzing)"
"EC:6.3.5.7",1142.08497318168,0.856394891264003,0.191436090886934,4.47352893227332,7.69391421726813e-06,2.18577108445117e-05,"Glutaminyl-tRNA synthase (glutamine-hydrolyzing)"
"EC:6.3.5.9",92.5377761905064,-3.75134669196099,0.640613324953881,-5.85586740992479,4.74526699679699e-09,1.88304245904642e-08,"Hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing)"
"EC:6.4.1.2",1242.1705853555,0.577162780698702,0.065026919338128,8.87575155909757,6.94627429859423e-19,4.80157209580246e-18,"Acetyl-CoA carboxylase"
"EC:6.4.1.3",191.531321983234,-2.50945884252127,0.462767757971444,-5.42271754955781,5.86997069743287e-08,2.08154989270669e-07,"Propionyl-CoA carboxylase"
"EC:6.5.1.3",194.230608406848,-2.73190227698338,0.41462277297183,-6.58888622398217,4.43138196328908e-11,2.02038691335369e-10,"RNA ligase (ATP)"
